招聘单位,二级部门,岗位名称,需求学科,学历要求,需求人数,工作城市,数智博士,发布日期,申请链接,抓取时间
航天一院,十所,智能及软件系统分析与设计,航空宇航科学与技术 / 计算机科学与技术 / 软件工程,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034269,2026-09-11 15:33:06
航天一院,十所,信息设备设计,仪器科学与技术 / 信息与通信工程 / 光学工程,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034270,2026-09-11 15:33:06
航天一院,十所,总体设计技术研究,兵器科学与技术 / 力学 / 航空宇航科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034271,2026-09-11 15:33:06
航天一院,十所,总体设计技术研究,控制科学与工程 / 机械工程 / 航空宇航科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034272,2026-09-11 15:33:06
航天一院,十所,姿控总体设计,力学 / 控制科学与工程 / 航空宇航科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034273,2026-09-11 15:33:06
航天一院,十所,飞行器总体设计,力学 / 控制科学与工程 / 航空宇航科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034274,2026-09-11 15:33:06
航天一院,十所,系统仿真设计,控制科学与工程 / 机械工程 / 航空宇航科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034275,2026-09-11 15:33:06
航天一院,十二所,制导系统主管设计,信息与通信工程 / 控制科学与工程 / 航空宇航科学与技术,硕士及以上,2,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034276,2026-09-11 15:33:06
航天一院,十二所,单板线路设计,信息与通信工程 / 控制科学与工程 / 电子科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034277,2026-09-11 15:33:06
航天一院,十二所,综合电子产品设计师,控制科学与工程 / 电子科学与技术 / 航空宇航科学与技术,硕士及以上,2,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034278,2026-09-11 15:33:06
航天一院,十二所,制导系统主管设计,控制科学与工程 / 航空宇航科学与技术 / 计算机科学与技术,硕士及以上,2,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034279,2026-09-11 15:33:06
航天一院,十二所,制导系统主管设计,控制科学与工程 / 计算机科学与技术,硕士及以上,5,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034280,2026-09-11 15:33:06
航天一院,十二所,探测制导系统主管设计,信息与通信工程 / 控制科学与工程 / 航空宇航科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034281,2026-09-11 15:33:06
航天一院,十二所,探测制导系统主管设计,信息与通信工程 / 控制科学与工程 / 电子科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034282,2026-09-11 15:33:06
航天一院,十二所,探测制导系统主管设计,控制科学与工程 / 计算机科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034283,2026-09-11 15:33:06
航天一院,十二所,控制系统综合主管设计,控制科学与工程 / 机械工程 / 电气工程,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034284,2026-09-11 15:33:06
航天一院,十二所,控制系统综合主管设计,信息与通信工程 / 控制科学与工程 / 航空宇航科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034285,2026-09-11 15:33:06
航天一院,十二所,控制系统综合主管设计师,仪器科学与技术 / 控制科学与工程 / 计算机科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034286,2026-09-11 15:33:06
航天一院,十二所,控制系统综合主管设计师,控制科学与工程 / 机械工程 / 电气工程,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034287,2026-09-11 15:33:06
航天一院,十二所,控制系统综合主管设计师,信息与通信工程 / 控制科学与工程 / 机械工程,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034288,2026-09-11 15:33:06
航天一院,十二所,单板线路设计,仪器科学与技术 / 控制科学与工程 / 电子科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034289,2026-09-11 15:33:06
航天一院,十二所,领域软件主管设计,控制科学与工程 / 计算机科学与技术,硕士及以上,5,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034290,2026-09-11 15:33:06
航天一院,十二所,领域软件主管设计,控制科学与工程 / 计算机科学与技术 / 软件工程,硕士及以上,3,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034291,2026-09-11 15:33:06
航天一院,十二所,测试设计,控制科学与工程 / 计算机科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034292,2026-09-11 15:33:06
航天一院,十二所,测试设计,网络空间安全 / 计算机科学与技术 / 软件工程,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034293,2026-09-11 15:33:06
航天一院,十二所,技术研发,控制科学与工程 / 计算机科学与技术 / 计算机,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034294,2026-09-11 15:33:06
航天一院,十二所,技术研发,控制科学与工程 / 生物医学工程 / 计算机,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034295,2026-09-11 15:33:06
航天一院,十二所,技术研发,控制科学与工程 / 计算机科学与技术,硕士及以上,2,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034296,2026-09-11 15:33:06
航天一院,十二所,仿真软件设计与模型校验,信息与通信工程 / 控制科学与工程 / 机械工程,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034297,2026-09-11 15:33:06
航天一院,十二所,仿真软件设计与模型校验,信息与通信工程 / 光学工程 / 控制科学与工程,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034298,2026-09-11 15:33:06
航天一院,十二所,导航系统产品主管设计,控制科学与工程 / 计算机科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034299,2026-09-11 15:33:06
航天一院,十二所,导航系统产品主管设计,仪器科学与技术 / 控制科学与工程 / 电子科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034300,2026-09-11 15:33:06
航天一院,十二所,目标与环境特性技术设计师,控制科学与工程 / 电子科学与技术 / 计算机,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034301,2026-09-11 15:33:06
航天一院,十二所,目标与环境特性技术设计师,信息与通信工程 / 控制科学与工程 / 航空宇航科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034302,2026-09-11 15:33:06
航天一院,十二所,目标与环境特性技术设计师,信息与通信工程 / 光学工程 / 控制科学与工程,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034303,2026-09-11 15:33:06
航天一院,十二所,安全生产管理员,安全科学与工程,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034304,2026-09-11 15:33:06
航天一院,十二所,综合电子产品设计师,仪器科学与技术 / 信息与通信工程 / 计算机科学与技术,硕士及以上,2,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034305,2026-09-11 15:33:06
航天一院,十四所,卫星通信产品设计,仪器科学与技术 / 信息与通信工程 / 电子科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034306,2026-09-11 15:33:06
航天一院,十四所,控制系统综合设计,信息与通信工程 / 控制科学与工程 / 电气工程,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034307,2026-09-11 15:33:06
航天一院,十四所,控制系统综合设计,仪器科学与技术 / 控制科学与工程 / 电子科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034308,2026-09-11 15:33:06
航天一院,十四所,结构设计,控制科学与工程 / 机械工程 / 材料科学与工程,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034309,2026-09-11 15:33:06
航天一院,十四所,卫星通信产品设计,信息与通信工程 / 电子科学与技术 / 电气工程,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034310,2026-09-11 15:33:06
航天一院,十四所,预研项目管理,兵器科学与技术 / 力学 / 航空宇航科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034311,2026-09-11 15:33:06
航天一院,十四所,结构设计,兵器科学与技术 / 力学 / 机械工程,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034312,2026-09-11 15:33:06
航天一院,十四所,经营计划,仪器科学与技术 / 机械工程 / 航空宇航科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034313,2026-09-11 15:33:06
航天一院,十四所,安全生产管理,兵器科学与技术 / 安全科学与工程 / 机械工程,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034314,2026-09-11 15:33:06
航天一院,十四所,结构设计,力学 / 机械工程 / 材料科学与工程,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034315,2026-09-11 15:33:06
航天一院,十四所,防热设计,力学 / 动力工程及工程热物理 / 航空宇航科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034316,2026-09-11 15:33:06
航天一院,十四所,电子对抗设计,信息与通信工程 / 电气工程 / 航空宇航科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034317,2026-09-11 15:33:06
航天一院,十四所,特种装置设计,兵器科学与技术 / 机械工程 / 航空宇航科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034318,2026-09-11 15:33:06
航天一院,十四所,系统总体设计,控制科学与工程 / 航空宇航科学与技术 / 计算机科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034319,2026-09-11 15:33:06
航天一院,十四所,电子对抗技术,仪器科学与技术 / 控制科学与工程 / 航空宇航科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034320,2026-09-11 15:33:06
航天一院,十四所,目标特征控制技术,物理学 / 电子科学与技术 / 航空宇航科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034321,2026-09-11 15:33:06
航天一院,十四所,飞行器总体设计,力学 / 控制科学与工程 / 航空宇航科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034322,2026-09-11 15:33:06
航天一院,十四所,总体设计,动力工程及工程热物理 / 电气工程 / 航空宇航科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034323,2026-09-11 15:33:06
航天一院,十四所,飞行力学设计,力学 / 控制科学与工程 / 航空宇航科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034324,2026-09-11 15:33:06
航天一院,十四所,总体设计,兵器科学与技术 / 力学 / 安全科学与工程,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034325,2026-09-11 15:33:06
航天一院,十五所,电力电子专业设计,控制科学与工程 / 电子信息 / 电气工程,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034326,2026-09-11 15:33:06
航天一院,十五所,专业设计,兵器科学与技术 / 机械工程 / 航空宇航科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034327,2026-09-11 15:33:06
航天一院,十五所,软件设计,信息与通信工程 / 电子科学与技术 / 软件工程,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034328,2026-09-11 15:33:06
航天一院,十五所,硬件设计,仪器科学与技术 / 机械工程 / 电子科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034329,2026-09-11 15:33:06
航天一院,十五所,软件设计,控制科学与工程 / 机械工程 / 计算机科学与技术,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034330,2026-09-11 15:33:06
航天一院,十五所,液压系统设计,兵器科学与技术 / 控制科学与工程 / 机械工程,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034331,2026-09-11 15:33:06
航天一院,十五所,车辆电子电气架构设计,兵器科学与技术 / 机械工程 / 电气工程,硕士及以上,1,北京,,2026-08-27,https://www.spacetalent.com.cn/jituan_xxx.html?id=9&positionId=132034332,2026-09-11 15:33:06
